hex_id,TOWN_NAME,SEC_NAME,年份基準_民國年,三階段_幼年人口,婦女生育人口數,總人口_推估後,年份基準,社福設施_總數,社福設施_貧困危機家庭服務,社福設施_兒童與少年服務,社福設施_婦女服務,社福設施_社區服務或NPO,社福設施_保護性服務,中小學教室_已活化間數,中小學教室_可立刻活化間數,中小學教室_潛在釋放空間,幼兒園_私立數,幼兒園_公立數,公園綠地面積,pop_5y
8a4ba56b22b7fff,北投區,大屯地區,111,0,0,2,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a6b48ffff,松山區,三民地區,111,17,33,154,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
8a4ba0a58097fff,文山區,景美地區,111,51,70,322,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8a4ba5692527fff,北投區,石牌地區,111,90,139,618,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
8a4ba1da4c4ffff,文山區,萬芳地區,111,2,4,17,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a638dffff,士林區,社子地區,111,24,52,225,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
8a4ba0a4958ffff,南港區,後山坡地區,111,19,49,209,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
8a4ba0a4c1affff,松山區,東社地區,111,38,91,452,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
8a4ba1d148f7fff,南港區,三重埔地區,111,13,19,80,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
8a4ba569842ffff,士林區,陽明山地區,111,0,0,1,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a65477fff,北投區,石牌地區,111,3,4,17,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1665.0,1
8a4ba569cc0ffff,士林區,陽明山地區,111,0,0,1,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a4388ffff,大安區,和平地區,111,101,101,487,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,873.0,23
8a4ba1da3497fff,文山區,二格山地區,111,1,1,7,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a6532ffff,北投區,石牌地區,111,48,63,275,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8a4ba569d497fff,士林區,陽明山地區,111,0,0,1,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba568645ffff,北投區,陽明山地區,111,0,0,0,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0b4a72ffff,北投區,關渡地區,111,9,20,87,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
8a4ba0a69ca7fff,內湖區,西湖地區,111,6,15,65,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
8a4ba0a4c34ffff,內湖區,洲尾地區,111,19,39,161,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7304.0,7
8a4ba0a41c6ffff,中山區,朱厝崙地區,111,24,45,209,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
8a4ba0a48a5ffff,南港區,後山坡地區,111,24,54,235,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
8a4ba1da4787fff,文山區,二格山地區,111,5,8,36,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a4e55ffff,大安區,安和地區,111,50,102,491,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
8a4ba0a4069ffff,中正區,南門地區,111,175,162,730,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
8a4ba0a59767fff,文山區,萬芳地區,111,11,27,125,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
8a4ba0a6d4cffff,士林區,陽明山地區,111,4,10,50,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
8a4ba1da6117fff,文山區,二格山地區,111,5,8,36,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a4ed17fff,大安區,新生地區,111,84,91,434,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17
8a4ba569125ffff,士林區,陽明山地區,111,0,0,1,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba1da008ffff,文山區,二格山地區,111,6,8,36,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba5692637fff,士林區,蘭雅地區,111,72,114,532,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21
8a4ba1da4647fff,文山區,萬芳地區,111,2,4,17,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a4d0c7fff,內湖區,灣仔地區,111,6,11,44,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9775.0,2
8a4ba5691577fff,士林區,陽明山地區,111,1,3,16,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba569e837fff,士林區,陽明山地區,111,0,0,1,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba569396ffff,士林區,陽明山地區,111,1,3,16,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a6866ffff,內湖區,西湖地區,111,10,23,102,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
8a4ba0a4b92ffff,信義區,福德地區,111,16,38,165,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
8a4ba0a46217fff,萬華區,龍山地區,111,24,76,391,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
8a4ba0a6c16ffff,士林區,陽明山地區,111,0,2,10,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a46c47fff,萬華區,龍山地區,111,7,20,89,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13184.0,3
8a4ba0a4d177fff,內湖區,洲尾地區,111,35,52,222,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
8a4ba0a64ba7fff,士林區,社子地區,111,1,5,24,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba5690447fff,北投區,石牌地區,111,8,14,67,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
8a4ba5682097fff,士林區,陽明山地區,111,0,0,1,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a41397fff,大安區,敦南地區,111,89,109,531,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
8a4ba1da6777fff,文山區,二格山地區,111,1,1,7,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba56836a7fff,士林區,陽明山地區,111,0,0,2,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba569a32ffff,士林區,陽明山地區,111,0,0,2,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a617a7fff,士林區,後港地區,111,46,81,340,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
8a4ba0a69b0ffff,內湖區,金龍地區,111,2,5,23,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a48497fff,信義區,吳興地區,111,12,24,117,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5539.0,4
8a4ba0a4226ffff,中正區,古亭地區,111,32,74,353,2022,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,12
8a4ba1d12847fff,南港區,中研地區,111,2,4,19,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a5c2e7fff,文山區,景美地區,111,16,27,130,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
8a4ba1d30a9ffff,內湖區,東湖地區,111,1,3,12,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba1d12b5ffff,南港區,中研地區,111,2,5,20,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a4b96ffff,南港區,後山坡地區,111,24,55,234,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
8a4ba0a64977fff,北投區,關渡地區,111,1,4,16,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a43b8ffff,大安區,學府地區,111,22,22,112,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13161.0,4
8a4ba569a4dffff,內湖區,金龍地區,111,2,5,23,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0b4949ffff,北投區,關渡地區,111,10,17,74,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
8a4ba0a5d847fff,大安區,臥龍地區,111,31,30,147,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
8a4ba0a5b62ffff,文山區,二格山地區,111,0,0,2,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba1da649ffff,文山區,二格山地區,111,0,0,2,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba5683c8ffff,士林區,陽明山地區,111,0,0,2,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba1d13adffff,南港區,中研地區,111,2,5,20,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba56b1627fff,北投區,陽明山地區,111,0,0,0,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba56b255ffff,北投區,大屯地區,111,0,0,2,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba56b3867fff,北投區,陽明山地區,111,0,0,0,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a68737fff,中山區,大直地區,111,24,28,133,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
8a4ba0a42567fff,萬華區,青年地區,111,35,84,378,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2880.0,12
8a4ba0a4d737fff,南港區,後山坡地區,111,22,40,172,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3817.0,8
8a4ba1d34d6ffff,內湖區,金龍地區,111,2,5,23,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a6c52ffff,士林區,街上地區,111,11,22,111,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
8a4ba1d3419ffff,內湖區,金龍地區,111,2,5,21,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a49d4ffff,南港區,新庄仔地區,111,3,7,30,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2869.0,1
8a4ba5691147fff,士林區,陽明山地區,111,0,0,1,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a68117fff,中山區,大直地區,111,9,15,73,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
8a4ba0a55ba7fff,萬華區,西園地區,111,29,77,338,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,11
8a4ba1da2767fff,文山區,二格山地區,111,1,1,7,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba1da6647fff,文山區,二格山地區,111,1,1,7,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a5b847fff,文山區,木柵地區,111,30,59,262,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1313.0,9
8a4ba0b4ab57fff,北投區,關渡地區,111,4,8,35,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba1da4147fff,文山區,萬芳地區,111,2,4,17,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba56800f7fff,士林區,陽明山地區,111,0,0,1,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba1da65a7fff,文山區,二格山地區,111,0,0,2,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a4b417fff,南港區,中研地區,111,1,2,10,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a6ba97fff,內湖區,西湖地區,111,16,26,116,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
8a4ba0b59b67fff,士林區,社子地區,111,2,7,28,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0b4aba7fff,北投區,關渡地區,111,4,8,35,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba5691127fff,士林區,陽明山地區,111,0,0,4,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba56862d7fff,北投區,陽明山地區,111,0,0,0,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a4dcaffff,內湖區,灣仔地區,111,11,23,96,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
8a4ba5682a8ffff,士林區,陽明山地區,111,0,0,1,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a5d41ffff,文山區,景美地區,111,16,36,168,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
8a4ba0a4b237fff,南港區,中研地區,111,1,2,10,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a4ba27fff,南港區,中研地區,111,1,2,10,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba1d1671ffff,南港區,中研地區,111,1,2,10,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba1da361ffff,文山區,二格山地區,111,1,1,7,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a61737fff,士林區,後港地區,111,22,40,177,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
8a4ba0a4031ffff,中正區,東門地區,111,16,27,137,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
8a4ba0a42307fff,中正區,古亭地區,111,21,53,245,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3651.0,9
8a4ba56942cffff,北投區,陽明山地區,111,0,1,4,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a4aca7fff,大安區,臥龍地區,111,6,16,73,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
8a4ba1da628ffff,文山區,二格山地區,111,1,1,7,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a6b79ffff,內湖區,灣仔地區,111,3,8,31,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13193.0,1
8a4ba5680c97fff,北投區,陽明山地區,111,0,0,0,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba5691caffff,士林區,陽明山地區,111,1,3,16,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba56b211ffff,北投區,大屯地區,111,0,0,2,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a4b217fff,南港區,中研地區,111,1,2,10,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0b4a26ffff,北投區,關渡地區,111,1,4,16,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a59877fff,文山區,興隆地區,111,15,33,146,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
8a4ba0a6909ffff,內湖區,西湖地區,111,34,42,180,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
8a4ba0a63817fff,士林區,社子地區,111,29,63,267,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,10
8a4ba0a4cb97fff,松山區,三民地區,111,118,206,988,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
8a4ba1d16d27fff,南港區,中研地區,111,1,2,10,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a4151ffff,大安區,新生地區,111,28,52,267,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10
8a4ba0a60077fff,士林區,社子地區,111,8,22,92,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
8a4ba0a68807fff,士林區,陽明山地區,111,1,3,15,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a44aaffff,大同區,延平地區,111,31,61,276,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.0,9
8a4ba1d10197fff,南港區,中研地區,111,1,4,14,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0b48a4ffff,北投區,關渡地區,111,5,15,62,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a6ad9ffff,中山區,下埤頭地區,111,39,106,492,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
8a4ba569e197fff,士林區,陽明山地區,111,0,1,8,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a4cc2ffff,松山區,東社地區,111,128,135,632,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1509.0,22
8a4ba1d3429ffff,內湖區,金龍地區,111,2,5,21,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba569ea9ffff,士林區,陽明山地區,111,0,0,2,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba569801ffff,士林區,陽明山地區,111,0,0,1,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a58767fff,文山區,景美地區,111,52,77,345,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2956.0,11
8a4ba1da619ffff,文山區,二格山地區,111,1,1,7,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba56968affff,北投區,新北投地區,111,32,73,334,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8a4ba0a4ca57fff,松山區,三民地區,111,21,36,169,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6035.0,6
8a4ba0a46807fff,萬華區,龍山地區,111,10,30,141,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
8a4ba569560ffff,北投區,陽明山地區,111,0,1,4,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a4e7affff,信義區,六張犁地區,111,23,55,256,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8a4ba5695157fff,北投區,陽明山地區,111,0,1,4,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a5da67fff,大安區,臥龍地區,111,49,110,498,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
8a4ba0a46c07fff,萬華區,龍山地區,111,8,22,104,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13181.0,3
8a4ba0a6d5a7fff,士林區,陽明山地區,111,1,3,15,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7811.0,0
8a4ba5682777fff,士林區,陽明山地區,111,0,0,1,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a590affff,文山區,興隆地區,111,17,38,161,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
8a4ba1d32a17fff,內湖區,東湖地區,111,129,176,717,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
8a4ba0a61627fff,士林區,後港地區,111,21,40,174,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
8a4ba56866effff,北投區,陽明山地區,111,0,0,0,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0b48217fff,北投區,關渡地區,111,5,15,64,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
8a4ba1da082ffff,文山區,二格山地區,111,5,8,36,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a6d51ffff,士林區,陽明山地區,111,1,3,15,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,0
8a4ba569bd67fff,士林區,陽明山地區,111,0,0,1,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba1d12987fff,南港區,中研地區,111,2,5,20,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a6a137fff,松山區,東社地區,111,4,5,23,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba569a22ffff,內湖區,金龍地區,111,2,5,22,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0b4998ffff,北投區,大屯地區,111,3,10,43,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba1d3298ffff,內湖區,東湖地區,111,28,36,162,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9181.0,7
8a4ba1d304f7fff,內湖區,東湖地區,111,72,100,428,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
8a4ba56935affff,士林區,芝山岩地區,111,4,9,42,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba568210ffff,士林區,陽明山地區,111,0,0,1,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a6d087fff,士林區,陽明山地區,111,1,3,19,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a6c897fff,士林區,芝山岩地區,111,10,18,87,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
8a4ba0a4d4d7fff,南港區,後山坡地區,111,17,38,167,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,5
8a4ba0a58077fff,文山區,景美地區,111,62,92,417,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
8a4ba0a60387fff,士林區,社子地區,111,31,67,283,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8a4ba1d364effff,內湖區,灣仔地區,111,18,30,131,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
